"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/04/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/05/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/07/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/08/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/09/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/10/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/11/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/12/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","20","83.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/13/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/14/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/15/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/16/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/17/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/18/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","7","29.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/21/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","13","54.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/22/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/23/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/24/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/26/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/27/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/28/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/29/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"06/30/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/01/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/02/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/03/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/04/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/05/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/06/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/07/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/08/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/09/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/10/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/11/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/12/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","22","92.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/13/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/14/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/15/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","16","67.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/16/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/17/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/18/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/19/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/20/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/21/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/22/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/23/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/24/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/26/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/27/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/28/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/29/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"07/30/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","7","29.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/02/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","13","54.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/03/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/04/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/05/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","20","83.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","15","63.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/07/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/08/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/09/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/10/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/11/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/12/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/13/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/14/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","22","92.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/15/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/16/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/17/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/18/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/19/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/20/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/21/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/22/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/23/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/24/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/26/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/27/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/28/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/29/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/30/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"08/31/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/01/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/02/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/03/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/04/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/05/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/07/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/08/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/09/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/10/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/11/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/12/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/13/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/14/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/15/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/16/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/17/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/18/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/19/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","20","83.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/20/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/21/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/22/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/23/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","15","63.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/24/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/26/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/27/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/28/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/29/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"09/30/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/01/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/02/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/03/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/04/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/05/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/07/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"10/08/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","14","58.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
