"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/07/2023","AQS","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/08/2023","AQS","250250042","1","0.028","ppm","26","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/09/2023","AQS","250250042","1","0.023","ppm","21","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/10/2023","AQS","250250042","1","0.025","ppm","23","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/11/2023","AQS","250250042","1","0.051","ppm","47","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/12/2023","AQS","250250042","1","0.061","ppm","71","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/13/2023","AQS","250250042","1","0.041","ppm","38","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/14/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/15/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/16/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/17/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/18/2023","AQS","250250042","1","0.028","ppm","26","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/19/2023","AQS","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/20/2023","AQS","250250042","1","0.025","ppm","23","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/21/2023","AQS","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/22/2023","AQS","250250042","1","0.025","ppm","23","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/23/2023","AQS","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/24/2023","AQS","250250042","1","0.035","ppm","32","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/25/2023","AQS","250250042","1","0.042","ppm","39","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/26/2023","AQS","250250042","1","0.039","ppm","36","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/27/2023","AQS","250250042","1","0.053","ppm","49","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/28/2023","AQS","250250042","1","0.047","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/29/2023","AQS","250250042","1","0.047","ppm","44","DUDLEY SQUARE ROXBURY","13","76.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/01/2023","AQS","250250042","1","0.058","ppm","61","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/02/2023","AQS","250250042","1","0.033","ppm","31","DUDLEY SQUARE ROXBURY","13","76.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/03/2023","AQS","250250042","1","0.039","ppm","36","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/04/2023","AQS","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/05/2023","AQS","250250042","1","0.054","ppm","50","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/06/2023","AQS","250250042","1","0.053","ppm","49","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/07/2023","AQS","250250042","1","0.045","ppm","42","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/08/2023","AQS","250250042","1","0.037","ppm","34","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/09/2023","AQS","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/10/2023","AQS","250250042","1","0.018","ppm","17","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/11/2023","AQS","250250042","1","0.039","ppm","36","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/12/2023","AQS","250250042","1","0.061","ppm","71","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/13/2023","AQS","250250042","1","0.064","ppm","80","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/14/2023","AQS","250250042","1","0.045","ppm","42","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/15/2023","AQS","250250042","1","0.039","ppm","36","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/16/2023","AQS","250250042","1","0.025","ppm","23","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/17/2023","AQS","250250042","1","0.059","ppm","64","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/18/2023","AQS","250250042","1","0.046","ppm","43","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/19/2023","AQS","250250042","1","0.047","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/21/2023","AQS","250250042","1","0.049","ppm","45","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/22/2023","AQS","250250042","1","0.045","ppm","42","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/23/2023","AQS","250250042","1","0.036","ppm","33","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/24/2023","AQS","250250042","1","0.058","ppm","61","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/25/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/26/2023","AQS","250250042","1","0.056","ppm","54","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/27/2023","AQS","250250042","1","0.052","ppm","48","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/28/2023","AQS","250250042","1","0.054","ppm","50","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/29/2023","AQS","250250042","1","0.046","ppm","43","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/30/2023","AQS","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/31/2023","AQS","250250042","1","0.033","ppm","31","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/01/2023","AQS","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/02/2023","AQS","250250042","1","0.036","ppm","33","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/03/2023","AQS","250250042","1","0.047","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/04/2023","AQS","250250042","1","0.047","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/05/2023","AQS","250250042","1","0.05","ppm","46","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/06/2023","AQS","250250042","1","0.037","ppm","34","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/07/2023","AQS","250250042","1","0.038","ppm","35","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/08/2023","AQS","250250042","1","0.041","ppm","38","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/09/2023","AQS","250250042","1","0.032","ppm","30","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/10/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/11/2023","AQS","250250042","1","0.037","ppm","34","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/12/2023","AQS","250250042","1","0.051","ppm","47","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/13/2023","AQS","250250042","1","0.048","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/14/2023","AQS","250250042","1","0.034","ppm","31","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/15/2023","AQS","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/16/2023","AQS","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/17/2023","AQS","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/18/2023","AQS","250250042","1","0.037","ppm","34","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/19/2023","AQS","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/20/2023","AQS","250250042","1","0.04","ppm","37","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/21/2023","AQS","250250042","1","0.044","ppm","41","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/22/2023","AQS","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/23/2023","AQS","250250042","1","0.037","ppm","34","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/24/2023","AQS","250250042","1","0.044","ppm","41","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/25/2023","AQS","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/26/2023","AQS","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/27/2023","AQS","250250042","1","0.02","ppm","19","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/28/2023","AQS","250250042","1","0.023","ppm","21","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/29/2023","AQS","250250042","1","0.022","ppm","20","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/30/2023","AQS","250250042","1","0.032","ppm","30","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/31/2023","AQS","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/01/2023","AQS","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/02/2023","AQS","250250042","1","0.046","ppm","43","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/03/2023","AQS","250250042","1","0.047","ppm","44","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/04/2023","AQS","250250042","1","0.038","ppm","35","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/05/2023","AQS","250250042","1","0.036","ppm","33","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/06/2023","AQS","250250042","1","0.042","ppm","39","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/07/2023","AQS","250250042","1","0.051","ppm","47","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/08/2023","AQS","250250042","1","0.046","ppm","43","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/09/2023","AQS","250250042","1","0.041","ppm","38","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/10/2023","AQS","250250042","1","0.014","ppm","13","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/11/2023","AQS","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/12/2023","AQS","250250042","1","0.026","ppm","24","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/13/2023","AQS","250250042","1","0.04","ppm","37","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/14/2023","AQS","250250042","1","0.033","ppm","31","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/15/2023","AQS","250250042","1","0.023","ppm","21","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/16/2023","AQS","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/17/2023","AQS","250250042","1","0.035","ppm","32","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/18/2023","AQS","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/19/2023","AQS","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/20/2023","AQS","250250042","1","0.03","ppm","28","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/21/2023","AQS","250250042","1","0.028","ppm","26","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/22/2023","AQS","250250042","1","0.026","ppm","24","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/23/2023","AQS","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/24/2023","AQS","250250042","1","0.031","ppm","29","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/25/2023","AQS","250250042","1","0.02","ppm","19","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/26/2023","AQS","250250042","1","0.023","ppm","21","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/27/2023","AQS","250250042","1","0.023","ppm","21","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/28/2023","AQS","250250042","1","0.027","ppm","25","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/29/2023","AQS","250250042","1","0.022","ppm","20","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/30/2023","AQS","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/01/2023","AQS","250250042","1","0.02","ppm","19","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/02/2023","AQS","250250042","1","0.029","ppm","27","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/03/2023","AQS","250250042","1","0.041","ppm","38","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/04/2023","AQS","250250042","1","0.032","ppm","30","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/05/2023","AQS","250250042","1","0.052","ppm","48","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/06/2023","AQS","250250042","1","0.024","ppm","22","DUDLEY SQUARE ROXBURY","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
